ILOCOS_NORTE,ADAMS
ILOCOS_NORTE,BACARRA
ILOCOS_NORTE,BADOC
ILOCOS_NORTE,BANGUI
ILOCOS_NORTE,CITY_OF_BATAC
ILOCOS_NORTE,BURGOS
ILOCOS_NORTE,CARASI
ILOCOS_NORTE,CURRIMAO
ILOCOS_NORTE,DINGRAS
ILOCOS_NORTE,DUMALNEG
ILOCOS_NORTE,BANNA
ILOCOS_NORTE,LAOAG_CITY
ILOCOS_NORTE,MARCOS
ILOCOS_NORTE,NUEVA_ERA
ILOCOS_NORTE,PAGUDPUD
ILOCOS_NORTE,PAOAY
ILOCOS_NORTE,PASUQUIN
ILOCOS_NORTE,PIDDIG
ILOCOS_NORTE,PINILI
ILOCOS_NORTE,SAN_NICOLAS
ILOCOS_NORTE,SARRAT
ILOCOS_NORTE,SOLSONA
ILOCOS_NORTE,VINTAR
ILOCOS_SUR,ALILEM
ILOCOS_SUR,BANAYOYO
ILOCOS_SUR,BANTAY
ILOCOS_SUR,BURGOS
ILOCOS_SUR,CABUGAO
ILOCOS_SUR,CITY_OF_CANDON
ILOCOS_SUR,CAOAYAN
ILOCOS_SUR,CERVANTES
ILOCOS_SUR,GALIMUYOD
ILOCOS_SUR,GREGORIO_DEL_PILAR
ILOCOS_SUR,LIDLIDDA
ILOCOS_SUR,MAGSINGAL
ILOCOS_SUR,NAGBUKEL
ILOCOS_SUR,NARVACAN
ILOCOS_SUR,QUIRINO
ILOCOS_SUR,SALCEDO
ILOCOS_SUR,SAN_EMILIO
ILOCOS_SUR,SAN_ESTEBAN
ILOCOS_SUR,SAN_ILDEFONSO
ILOCOS_SUR,SAN_JUAN
ILOCOS_SUR,SAN_VICENTE
ILOCOS_SUR,SANTA
ILOCOS_SUR,SANTA_CATALINA
ILOCOS_SUR,SANTA_CRUZ
ILOCOS_SUR,SANTA_LUCIA
ILOCOS_SUR,SANTA_MARIA
ILOCOS_SUR,SANTIAGO
ILOCOS_SUR,SANTO_DOMINGO
ILOCOS_SUR,SIGAY
ILOCOS_SUR,SINAIT
ILOCOS_SUR,SUGPON
ILOCOS_SUR,SUYO
ILOCOS_SUR,TAGUDIN
ILOCOS_SUR,CITY_OF_VIGAN
LA_UNION,AGOO
LA_UNION,ARINGAY
LA_UNION,BACNOTAN
LA_UNION,BAGULIN
LA_UNION,BALAOAN
LA_UNION,BANGAR
LA_UNION,BAUANG
LA_UNION,BURGOS
LA_UNION,CABA
LA_UNION,LUNA
LA_UNION,NAGUILIAN
LA_UNION,PUGO
LA_UNION,ROSARIO
LA_UNION,CITY_OF_SAN_FERNANDO
LA_UNION,SAN_GABRIEL
LA_UNION,SAN_JUAN
LA_UNION,SANTO_TOMAS
LA_UNION,SANTOL
LA_UNION,SUDIPEN
LA_UNION,TUBAO
PANGASINAN,AGNO
PANGASINAN,AGUILAR
PANGASINAN,CITY_OF_ALAMINOS
PANGASINAN,ALCALA
PANGASINAN,ANDA
PANGASINAN,ASINGAN
PANGASINAN,BALUNGAO
PANGASINAN,BANI
PANGASINAN,BASISTA
PANGASINAN,BAUTISTA
PANGASINAN,BAYAMBANG
PANGASINAN,BINALONAN
PANGASINAN,BINMALEY
PANGASINAN,BOLINAO
PANGASINAN,BUGALLON
PANGASINAN,BURGOS
PANGASINAN,CALASIAO
PANGASINAN,DAGUPAN_CITY
PANGASINAN,DASOL
PANGASINAN,INFANTA
PANGASINAN,LABRADOR
PANGASINAN,LINGAYEN
PANGASINAN,MABINI
PANGASINAN,MALASIQUI
PANGASINAN,MANAOAG
PANGASINAN,MANGALDAN
PANGASINAN,MANGATAREM
PANGASINAN,MAPANDAN
PANGASINAN,NATIVIDAD
PANGASINAN,POZORRUBIO
PANGASINAN,ROSALES
PANGASINAN,SAN_CARLOS_CITY
PANGASINAN,SAN_FABIAN
PANGASINAN,SAN_JACINTO
PANGASINAN,SAN_MANUEL
PANGASINAN,SAN_NICOLAS
PANGASINAN,SAN_QUINTIN
PANGASINAN,SANTA_BARBARA
PANGASINAN,SANTA_MARIA
PANGASINAN,SANTO_TOMAS
PANGASINAN,SISON
PANGASINAN,SUAL
PANGASINAN,TAYUG
PANGASINAN,UMINGAN
PANGASINAN,URBIZTONDO
PANGASINAN,CITY_OF_URDANETA
PANGASINAN,VILLASIS
PANGASINAN,LAOAC
BATANES,BASCO
BATANES,ITBAYAT
BATANES,IVANA
BATANES,MAHATAO
BATANES,SABTANG
BATANES,UYUGAN
CAGAYAN,ABULUG
CAGAYAN,ALCALA
CAGAYAN,ALLACAPAN
CAGAYAN,AMULUNG
CAGAYAN,APARRI
CAGAYAN,BAGGAO
CAGAYAN,BALLESTEROS
CAGAYAN,BUGUEY
CAGAYAN,CALAYAN
CAGAYAN,CAMALANIUGAN
CAGAYAN,CLAVERIA
CAGAYAN,ENRILE
CAGAYAN,GATTARAN
CAGAYAN,GONZAGA
CAGAYAN,IGUIG
CAGAYAN,LAL_LO
CAGAYAN,LASAM
CAGAYAN,PAMPLONA
CAGAYAN,PEÑABLANCA
CAGAYAN,PIAT
CAGAYAN,RIZAL
CAGAYAN,SANCHEZ_MIRA
CAGAYAN,SANTA_ANA
CAGAYAN,SANTA_PRAXEDES
CAGAYAN,SANTA_TERESITA
CAGAYAN,SANTO_NIÑO
CAGAYAN,SOLANA
CAGAYAN,TUAO
CAGAYAN,TUGUEGARAO_CITY
ISABELA,ALICIA
ISABELA,ANGADANAN
ISABELA,AURORA
ISABELA,BENITO_SOLIVEN
ISABELA,BURGOS
ISABELA,CABAGAN
ISABELA,CABATUAN
ISABELA,CITY_OF_CAUAYAN
ISABELA,CORDON
ISABELA,DINAPIGUE
ISABELA,DIVILACAN
ISABELA,ECHAGUE
ISABELA,GAMU
ISABELA,ILAGAN_CITY
ISABELA,JONES
ISABELA,LUNA
ISABELA,MACONACON
ISABELA,DELFIN_ALBANO
ISABELA,MALLIG
ISABELA,NAGUILIAN
ISABELA,PALANAN
ISABELA,QUEZON
ISABELA,QUIRINO
ISABELA,RAMON
ISABELA,REINA_MERCEDES
ISABELA,ROXAS
ISABELA,SAN_AGUSTIN
ISABELA,SAN_GUILLERMO
ISABELA,SAN_ISIDRO
ISABELA,SAN_MANUEL
ISABELA,SAN_MARIANO
ISABELA,SAN_MATEO
ISABELA,SAN_PABLO
ISABELA,SANTA_MARIA
ISABELA,CITY_OF_SANTIAGO
ISABELA,SANTO_TOMAS
ISABELA,TUMAUINI
NUEVA_VIZCAYA,AMBAGUIO
NUEVA_VIZCAYA,ARITAO
NUEVA_VIZCAYA,BAGABAG
NUEVA_VIZCAYA,BAMBANG
NUEVA_VIZCAYA,BAYOMBONG
NUEVA_VIZCAYA,DIADI
NUEVA_VIZCAYA,DUPAX_DEL_NORTE
NUEVA_VIZCAYA,DUPAX_DEL_SUR
NUEVA_VIZCAYA,KASIBU
NUEVA_VIZCAYA,KAYAPA
NUEVA_VIZCAYA,QUEZON
NUEVA_VIZCAYA,SANTA_FE
NUEVA_VIZCAYA,SOLANO
NUEVA_VIZCAYA,VILLAVERDE
NUEVA_VIZCAYA,ALFONSO_CASTANEDA
QUIRINO,AGLIPAY
QUIRINO,CABARROGUIS
QUIRINO,DIFFUN
QUIRINO,MADDELA
QUIRINO,SAGUDAY
QUIRINO,NAGTIPUNAN
BATAAN,ABUCAY
BATAAN,BAGAC
BATAAN,CITY_OF_BALANGA
BATAAN,DINALUPIHAN
BATAAN,HERMOSA
BATAAN,LIMAY
BATAAN,MARIVELES
BATAAN,MORONG
BATAAN,ORANI
BATAAN,ORION
BATAAN,PILAR
BATAAN,SAMAL
BULACAN,ANGAT
BULACAN,BALAGTAS
BULACAN,BALIUAG
BULACAN,BOCAUE
BULACAN,BULACAN
BULACAN,BUSTOS
BULACAN,CALUMPIT
BULACAN,GUIGUINTO
BULACAN,HAGONOY
BULACAN,CITY_OF_MALOLOS
BULACAN,MARILAO
BULACAN,CITY_OF_MEYCAUAYAN
BULACAN,NORZAGARAY
BULACAN,OBANDO
BULACAN,PANDI
BULACAN,PAOMBONG
BULACAN,PLARIDEL
BULACAN,PULILAN
BULACAN,SAN_ILDEFONSO
BULACAN,CITY_OF_SAN_JOSE_DEL_MONTE
BULACAN,SAN_MIGUEL
BULACAN,SAN_RAFAEL
BULACAN,SANTA_MARIA
BULACAN,DOÑA_REMEDIOS_TRINIDAD
NUEVA_ECIJA,ALIAGA
NUEVA_ECIJA,BONGABON
NUEVA_ECIJA,CABANATUAN_CITY
NUEVA_ECIJA,CABIAO
NUEVA_ECIJA,CARRANGLAN
NUEVA_ECIJA,CUYAPO
NUEVA_ECIJA,GABALDON
NUEVA_ECIJA,CITY_OF_GAPAN
NUEVA_ECIJA,GENERAL_MAMERTO_NATIVIDAD
NUEVA_ECIJA,GENERAL_TINIO
NUEVA_ECIJA,GUIMBA
NUEVA_ECIJA,JAEN
NUEVA_ECIJA,LAUR
NUEVA_ECIJA,LICAB
NUEVA_ECIJA,LLANERA
NUEVA_ECIJA,LUPAO
NUEVA_ECIJA,SCIENCE_CITY_OF_MUÑOZ
NUEVA_ECIJA,NAMPICUAN
NUEVA_ECIJA,PALAYAN_CITY
NUEVA_ECIJA,PANTABANGAN
NUEVA_ECIJA,PEÑARANDA
NUEVA_ECIJA,QUEZON
NUEVA_ECIJA,RIZAL
NUEVA_ECIJA,SAN_ANTONIO
NUEVA_ECIJA,SAN_ISIDRO
NUEVA_ECIJA,SAN_JOSE_CITY
NUEVA_ECIJA,SAN_LEONARDO
NUEVA_ECIJA,SANTA_ROSA
NUEVA_ECIJA,SANTO_DOMINGO
NUEVA_ECIJA,TALAVERA
NUEVA_ECIJA,TALUGTUG
NUEVA_ECIJA,ZARAGOZA
PAMPANGA,ANGELES_CITY
PAMPANGA,APALIT
PAMPANGA,ARAYAT
PAMPANGA,BACOLOR
PAMPANGA,CANDABA
PAMPANGA,FLORIDABLANCA
PAMPANGA,GUAGUA
PAMPANGA,LUBAO
PAMPANGA,MABALACAT_CITY
PAMPANGA,MACABEBE
PAMPANGA,MAGALANG
PAMPANGA,MASANTOL
PAMPANGA,MEXICO
PAMPANGA,MINALIN
PAMPANGA,PORAC
PAMPANGA,CITY_OF_SAN_FERNANDO
PAMPANGA,SAN_LUIS
PAMPANGA,SAN_SIMON
PAMPANGA,SANTA_ANA
PAMPANGA,SANTA_RITA
PAMPANGA,SANTO_TOMAS
PAMPANGA,SASMUAN
TARLAC,ANAO
TARLAC,BAMBAN
TARLAC,CAMILING
TARLAC,CAPAS
TARLAC,CONCEPCION
TARLAC,GERONA
TARLAC,LA_PAZ
TARLAC,MAYANTOC
TARLAC,MONCADA
TARLAC,PANIQUI
TARLAC,PURA
TARLAC,RAMOS
TARLAC,SAN_CLEMENTE
TARLAC,SAN_MANUEL
TARLAC,SANTA_IGNACIA
TARLAC,CITY_OF_TARLAC
TARLAC,VICTORIA
TARLAC,SAN_JOSE
ZAMBALES,BOTOLAN
ZAMBALES,CABANGAN
ZAMBALES,CANDELARIA
ZAMBALES,CASTILLEJOS
ZAMBALES,IBA
ZAMBALES,MASINLOC
ZAMBALES,OLONGAPO_CITY
ZAMBALES,PALAUIG
ZAMBALES,SAN_ANTONIO
ZAMBALES,SAN_FELIPE
ZAMBALES,SAN_MARCELINO
ZAMBALES,SAN_NARCISO
ZAMBALES,SANTA_CRUZ
ZAMBALES,SUBIC
AURORA,BALER
AURORA,CASIGURAN
AURORA,DILASAG
AURORA,DINALUNGAN
AURORA,DINGALAN
AURORA,DIPACULAO
AURORA,MARIA_AURORA
AURORA,SAN_LUIS
BATANGAS,AGONCILLO
BATANGAS,ALITAGTAG
BATANGAS,BALAYAN
BATANGAS,BALETE
BATANGAS,BATANGAS_CITY
BATANGAS,BAUAN
BATANGAS,CALACA
BATANGAS,CALATAGAN
BATANGAS,CUENCA
BATANGAS,IBAAN
BATANGAS,LAUREL
BATANGAS,LEMERY
BATANGAS,LIAN
BATANGAS,LIPA_CITY
BATANGAS,LOBO
BATANGAS,MABINI
BATANGAS,MALVAR
BATANGAS,MATAASNAKAHOY
BATANGAS,NASUGBU
BATANGAS,PADRE_GARCIA
BATANGAS,ROSARIO
BATANGAS,SAN_JOSE
BATANGAS,SAN_JUAN
BATANGAS,SAN_LUIS
BATANGAS,SAN_NICOLAS
BATANGAS,SAN_PASCUAL
BATANGAS,SANTA_TERESITA
BATANGAS,SANTO_TOMAS
BATANGAS,TAAL
BATANGAS,TALISAY
BATANGAS,CITY_OF_TANAUAN
BATANGAS,TAYSAN
BATANGAS,TINGLOY
BATANGAS,TUY
CAVITE,ALFONSO
CAVITE,AMADEO
CAVITE,BACOOR_CITY
CAVITE,CARMONA
CAVITE,CAVITE_CITY
CAVITE,CITY_OF_DASMARIÑAS
CAVITE,GENERAL_EMILIO_AGUINALDO
CAVITE,GENERAL_TRIAS
CAVITE,IMUS_CITY
CAVITE,INDANG
CAVITE,KAWIT
CAVITE,MAGALLANES
CAVITE,MARAGONDON
CAVITE,MENDEZ
CAVITE,NAIC
CAVITE,NOVELETA
CAVITE,ROSARIO
CAVITE,SILANG
CAVITE,TAGAYTAY_CITY
CAVITE,TANZA
CAVITE,TERNATE
CAVITE,TRECE_MARTIRES_CITY
CAVITE,GEN._MARIANO_ALVAREZ
LAGUNA,ALAMINOS
LAGUNA,BAY
LAGUNA,CITY_OF_BIÑAN
LAGUNA,CABUYAO_CITY
LAGUNA,CITY_OF_CALAMBA
LAGUNA,CALAUAN
LAGUNA,CAVINTI
LAGUNA,FAMY
LAGUNA,KALAYAAN
LAGUNA,LILIW
LAGUNA,LOS_BAÑOS
LAGUNA,LUISIANA
LAGUNA,LUMBAN
LAGUNA,MABITAC
LAGUNA,MAGDALENA
LAGUNA,MAJAYJAY
LAGUNA,NAGCARLAN
LAGUNA,PAETE
LAGUNA,PAGSANJAN
LAGUNA,PAKIL
LAGUNA,PANGIL
LAGUNA,PILA
LAGUNA,RIZAL
LAGUNA,SAN_PABLO_CITY
LAGUNA,CITY_OF_SAN_PEDRO
LAGUNA,SANTA_CRUZ
LAGUNA,SANTA_MARIA
LAGUNA,CITY_OF_SANTA_ROSA
LAGUNA,SINILOAN
LAGUNA,VICTORIA
QUEZON,AGDANGAN
QUEZON,ALABAT
QUEZON,ATIMONAN
QUEZON,BUENAVISTA
QUEZON,BURDEOS
QUEZON,CALAUAG
QUEZON,CANDELARIA
QUEZON,CATANAUAN
QUEZON,DOLORES
QUEZON,GENERAL_LUNA
QUEZON,GENERAL_NAKAR
QUEZON,GUINAYANGAN
QUEZON,GUMACA
QUEZON,INFANTA
QUEZON,JOMALIG
QUEZON,LOPEZ
QUEZON,LUCBAN
QUEZON,LUCENA_CITY
QUEZON,MACALELON
QUEZON,MAUBAN
QUEZON,MULANAY
QUEZON,PADRE_BURGOS
QUEZON,PAGBILAO
QUEZON,PANUKULAN
QUEZON,PATNANUNGAN
QUEZON,PEREZ
QUEZON,PITOGO
QUEZON,PLARIDEL
QUEZON,POLILLO
QUEZON,QUEZON
QUEZON,REAL
QUEZON,SAMPALOC
QUEZON,SAN_ANDRES
QUEZON,SAN_ANTONIO
QUEZON,SAN_FRANCISCO
QUEZON,SAN_NARCISO
QUEZON,SARIAYA
QUEZON,TAGKAWAYAN
QUEZON,CITY_OF_TAYABAS
QUEZON,TIAONG
QUEZON,UNISAN
RIZAL,ANGONO
RIZAL,CITY_OF_ANTIPOLO
RIZAL,BARAS
RIZAL,BINANGONAN
RIZAL,CAINTA
RIZAL,CARDONA
RIZAL,JALA_JALA
RIZAL,RODRIGUEZ
RIZAL,MORONG
RIZAL,PILILLA
RIZAL,SAN_MATEO
RIZAL,TANAY
RIZAL,TAYTAY
RIZAL,TERESA
ALBAY,BACACAY
ALBAY,CAMALIG
ALBAY,DARAGA
ALBAY,GUINOBATAN
ALBAY,JOVELLAR
ALBAY,LEGAZPI_CITY
ALBAY,LIBON
ALBAY,CITY_OF_LIGAO
ALBAY,MALILIPOT
ALBAY,MALINAO
ALBAY,MANITO
ALBAY,OAS
ALBAY,PIO_DURAN
ALBAY,POLANGUI
ALBAY,RAPU_RAPU
ALBAY,SANTO_DOMINGO
ALBAY,CITY_OF_TABACO
ALBAY,TIWI
CAMARINES_NORTE,BASUD
CAMARINES_NORTE,CAPALONGA
CAMARINES_NORTE,DAET
CAMARINES_NORTE,SAN_LORENZO_RUIZ
CAMARINES_NORTE,JOSE_PANGANIBAN
CAMARINES_NORTE,LABO
CAMARINES_NORTE,MERCEDES
CAMARINES_NORTE,PARACALE
CAMARINES_NORTE,SAN_VICENTE
CAMARINES_NORTE,SANTA_ELENA
CAMARINES_NORTE,TALISAY
CAMARINES_NORTE,VINZONS
CAMARINES_SUR,BAAO
CAMARINES_SUR,BALATAN
CAMARINES_SUR,BATO
CAMARINES_SUR,BOMBON
CAMARINES_SUR,BUHI
CAMARINES_SUR,BULA
CAMARINES_SUR,CABUSAO
CAMARINES_SUR,CALABANGA
CAMARINES_SUR,CAMALIGAN
CAMARINES_SUR,CANAMAN
CAMARINES_SUR,CARAMOAN
CAMARINES_SUR,DEL_GALLEGO
CAMARINES_SUR,GAINZA
CAMARINES_SUR,GARCHITORENA
CAMARINES_SUR,GOA
CAMARINES_SUR,IRIGA_CITY
CAMARINES_SUR,LAGONOY
CAMARINES_SUR,LIBMANAN
CAMARINES_SUR,LUPI
CAMARINES_SUR,MAGARAO
CAMARINES_SUR,MILAOR
CAMARINES_SUR,MINALABAC
CAMARINES_SUR,NABUA
CAMARINES_SUR,NAGA_CITY
CAMARINES_SUR,OCAMPO
CAMARINES_SUR,PAMPLONA
CAMARINES_SUR,PASACAO
CAMARINES_SUR,PILI
CAMARINES_SUR,PRESENTACION
CAMARINES_SUR,RAGAY
CAMARINES_SUR,SAGÑAY
CAMARINES_SUR,SAN_FERNANDO
CAMARINES_SUR,SAN_JOSE
CAMARINES_SUR,SIPOCOT
CAMARINES_SUR,SIRUMA
CAMARINES_SUR,TIGAON
CAMARINES_SUR,TINAMBAC
CATANDUANES,BAGAMANOC
CATANDUANES,BARAS
CATANDUANES,BATO
CATANDUANES,CARAMORAN
CATANDUANES,GIGMOTO
CATANDUANES,PANDAN
CATANDUANES,PANGANIBAN
CATANDUANES,SAN_ANDRES
CATANDUANES,SAN_MIGUEL
CATANDUANES,VIGA
CATANDUANES,VIRAC
MASBATE,AROROY
MASBATE,BALENO
MASBATE,BALUD
MASBATE,BATUAN
MASBATE,CATAINGAN
MASBATE,CAWAYAN
MASBATE,CLAVERIA
MASBATE,DIMASALANG
MASBATE,ESPERANZA
MASBATE,MANDAON
MASBATE,CITY_OF_MASBATE
MASBATE,MILAGROS
MASBATE,MOBO
MASBATE,MONREAL
MASBATE,PALANAS
MASBATE,PIO_V._CORPUZ
MASBATE,PLACER
MASBATE,SAN_FERNANDO
MASBATE,SAN_JACINTO
MASBATE,SAN_PASCUAL
MASBATE,USON
SORSOGON,BARCELONA
SORSOGON,BULAN
SORSOGON,BULUSAN
SORSOGON,CASIGURAN
SORSOGON,CASTILLA
SORSOGON,DONSOL
SORSOGON,GUBAT
SORSOGON,IROSIN
SORSOGON,JUBAN
SORSOGON,MAGALLANES
